subject_id,trial_id,task,fold,bin_start,bin_end,train_accuracy,test_accuracy,train_roc_auc,test_roc_auc,n_classes,n_train,n_test,n_features_post_norm,normalization,fold_seconds,cell,eval,ref_kind,view_kind,f0_hz,cap_hz,octave_step,half_bw
1,1,word_index,0,-0.0,1.0,1.0,0.738831615120275,1.0,0.8013249725440181,2,1163,582,26520,per_session_robust_mad_cf,3.532921552658081,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,1,word_index,1,-0.0,1.0,1.0,0.7216494845360825,1.0,0.8012541183972792,2,1163,582,26520,per_session_robust_mad_cf,2.965646266937256,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,1,word_gap,0,-0.0,1.0,1.0,0.5782857142857143,1.0,0.62635967524529,2,1750,875,26520,per_session_robust_mad_cf,3.979440212249756,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,1,word_gap,1,-0.0,1.0,1.0,0.5497142857142857,1.0,0.5934714690239595,2,1750,875,26520,per_session_robust_mad_cf,3.8503823280334473,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,1,gpt2_surprisal,0,-0.0,1.0,1.0,0.5725714285714286,1.0,0.5853787237599657,2,1750,875,26520,per_session_robust_mad_cf,4.138511419296265,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,1,gpt2_surprisal,1,-0.0,1.0,1.0,0.6091428571428571,1.0,0.6389663855887485,2,1750,875,26520,per_session_robust_mad_cf,3.0978052616119385,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,1,word_head_pos,0,-0.0,1.0,1.0,0.592,1.0,0.6292435973793925,2,1750,875,26520,per_session_robust_mad_cf,3.942556858062744,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,1,word_head_pos,1,-0.0,1.0,1.0,0.5897142857142857,1.0,0.6439819023437092,2,1750,875,26520,per_session_robust_mad_cf,3.9466536045074463,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,1,word_part_speech,0,-0.0,1.0,1.0,0.578125,1.0,0.6087740384615384,2,1664,832,26520,per_session_robust_mad_cf,3.7935755252838135,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,1,word_part_speech,1,-0.0,1.0,1.0,0.5769230769230769,1.0,0.5950097078402367,2,1664,832,26520,per_session_robust_mad_cf,2.9927287101745605,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,1,word_length,0,-0.0,1.0,1.0,0.5634285714285714,1.0,0.572024910399883,2,1750,875,26520,per_session_robust_mad_cf,3.856389284133911,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,1,word_length,1,-0.0,1.0,1.0,0.5702857142857143,1.0,0.5939207757332581,2,1750,875,26520,per_session_robust_mad_cf,3.971492052078247,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,1,global_flow,0,-0.0,1.0,1.0,0.656,1.0,0.7117488479984954,2,1750,875,26520,per_session_robust_mad_cf,4.131356239318848,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,1,global_flow,1,-0.0,1.0,1.0,0.6137142857142858,1.0,0.6371221382819765,2,1750,875,26520,per_session_robust_mad_cf,3.1180381774902344,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,1,local_flow,0,-0.0,1.0,1.0,0.6262857142857143,1.0,0.6693781804123173,2,1750,875,26520,per_session_robust_mad_cf,4.1530601978302,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,1,local_flow,1,-0.0,1.0,1.0,0.5737142857142857,1.0,0.6104458585415296,2,1750,875,26520,per_session_robust_mad_cf,2.7989814281463623,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,1,frame_brightness,0,-0.0,1.0,1.0,0.4982857142857143,1.0,0.5206576596344942,2,1750,875,26520,per_session_robust_mad_cf,3.8419013023376474,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,1,frame_brightness,1,-0.0,1.0,1.0,0.5954285714285714,1.0,0.625962613502189,2,1750,875,26520,per_session_robust_mad_cf,3.704842567443848,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,1,face_num,0,-0.0,1.0,1.0,0.5737142857142857,1.0,0.598513108262019,2,1750,875,26520,per_session_robust_mad_cf,4.1412999629974365,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,1,face_num,1,-0.0,1.0,1.0,0.5645714285714286,1.0,0.5850521927212313,2,1750,875,26520,per_session_robust_mad_cf,3.5295259952545166,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,2,onset,0,-0.0,1.0,1.0,0.8916323731138546,1.0,0.932289628180039,2,1458,729,26520,per_session_robust_mad_cf,5.148173332214356,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,2,onset,1,-0.0,1.0,1.0,0.9314128943758574,1.0,0.9754327863916904,2,1458,729,26520,per_session_robust_mad_cf,4.848974943161011,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,2,speech,0,-0.0,1.0,1.0,0.8937142857142857,1.0,0.9379382046539816,2,1750,875,26520,per_session_robust_mad_cf,6.449268817901611,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,2,speech,1,-0.0,1.0,1.0,0.9371428571428572,1.0,0.9709204518144676,2,1750,875,26520,per_session_robust_mad_cf,6.039742708206177,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,2,volume,0,-0.0,1.0,1.0,0.7885714285714286,1.0,0.8704429328234224,2,1750,875,26520,per_session_robust_mad_cf,4.158715009689331,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,2,volume,1,-0.0,1.0,1.0,0.8205714285714286,1.0,0.8966490078680918,2,1750,875,26520,per_session_robust_mad_cf,5.006250143051148,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,2,delta_volume,0,-0.0,1.0,1.0,0.7074285714285714,1.0,0.774186807101136,2,1750,875,26520,per_session_robust_mad_cf,6.315871477127075,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,2,delta_volume,1,-0.0,1.0,1.0,0.7131428571428572,1.0,0.7782357919814427,2,1750,875,26520,per_session_robust_mad_cf,5.45140266418457,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,2,pitch,0,-0.0,1.0,1.0,0.592,1.0,0.6427436966448283,2,1750,875,26520,per_session_robust_mad_cf,5.772530317306519,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,2,pitch,1,-0.0,1.0,1.0,0.5908571428571429,1.0,0.6340867057459014,2,1750,875,26520,per_session_robust_mad_cf,4.553684234619141,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,2,word_index,0,-0.0,1.0,1.0,0.5882352941176471,1.0,0.6159938485198001,2,1020,510,26520,per_session_robust_mad_cf,3.577787160873413,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,2,word_index,1,-0.0,1.0,1.0,0.5705882352941176,1.0,0.6170088427527873,2,1020,510,26520,per_session_robust_mad_cf,3.392025947570801,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,2,word_gap,0,-0.0,1.0,1.0,0.5750577367205543,1.0,0.5784659366682845,2,1732,866,26520,per_session_robust_mad_cf,7.287859439849853,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,2,word_gap,1,-0.0,1.0,1.0,0.5300230946882217,1.0,0.5437812351657965,2,1732,866,26520,per_session_robust_mad_cf,5.661290645599365,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,2,gpt2_surprisal,0,-0.0,1.0,1.0,0.6102857142857143,1.0,0.6185960732683407,2,1750,875,26520,per_session_robust_mad_cf,6.328286170959473,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,2,gpt2_surprisal,1,-0.0,1.0,1.0,0.5714285714285714,1.0,0.6102107561936407,2,1750,875,26520,per_session_robust_mad_cf,6.984635829925537,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,2,word_head_pos,0,-0.0,1.0,1.0,0.5611428571428572,1.0,0.5881738294515322,2,1750,875,26520,per_session_robust_mad_cf,7.867099046707153,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,2,word_head_pos,1,-0.0,1.0,1.0,0.5725714285714286,1.0,0.6173735410593189,2,1750,875,26520,per_session_robust_mad_cf,6.639346122741699,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,2,word_part_speech,0,-0.0,1.0,1.0,0.5967741935483871,1.0,0.6389820274662453,2,1115,558,26520,per_session_robust_mad_cf,5.4691481590271,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,2,word_part_speech,1,-0.0,1.0,1.0,0.5931899641577061,1.0,0.6339846610398119,2,1115,558,26520,per_session_robust_mad_cf,4.6891796588897705,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,2,word_length,0,-0.0,1.0,1.0,0.5988571428571429,1.0,0.6488406842000773,2,1750,875,26520,per_session_robust_mad_cf,6.41533088684082,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,2,word_length,1,-0.0,1.0,1.0,0.5954285714285714,1.0,0.6259103685359916,2,1750,875,26520,per_session_robust_mad_cf,7.061300992965698,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,2,global_flow,0,-0.0,1.0,1.0,0.6388571428571429,1.0,0.6789703562061795,2,1750,875,26520,per_session_robust_mad_cf,6.896498203277588,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,2,global_flow,1,-0.0,1.0,1.0,0.7005714285714286,1.0,0.7490831008432338,2,1750,875,26520,per_session_robust_mad_cf,5.936592102050781,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,2,local_flow,0,-0.0,1.0,1.0,0.6525714285714286,1.0,0.7162732620711993,2,1750,875,26520,per_session_robust_mad_cf,7.325989007949829,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,2,local_flow,1,-0.0,1.0,1.0,0.6525714285714286,1.0,0.697318788334744,2,1750,875,26520,per_session_robust_mad_cf,6.191212177276611,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,2,frame_brightness,0,-0.0,1.0,1.0,0.4468571428571428,1.0,0.4348870986280472,2,1750,875,26520,per_session_robust_mad_cf,6.121966123580933,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,2,frame_brightness,1,-0.0,1.0,1.0,0.4742857142857143,1.0,0.4576972508698786,2,1750,875,26520,per_session_robust_mad_cf,5.577753782272339,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,2,face_num,0,-0.0,1.0,1.0,0.5268571428571428,1.0,0.5294766099286334,2,1750,875,26520,per_session_robust_mad_cf,7.193187713623047,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
1,2,face_num,1,-0.0,1.0,1.0,0.5222857142857142,1.0,0.5246596240452233,2,1750,875,26520,per_session_robust_mad_cf,5.553751707077026,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,0,onset,0,-0.0,1.0,1.0,0.8875379939209727,1.0,0.9521068726268236,2,1315,658,26299,per_session_robust_mad_cf,4.565658092498779,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,0,onset,1,-0.0,1.0,1.0,0.9133738601823708,1.0,0.9561903530085644,2,1315,658,26299,per_session_robust_mad_cf,5.336568593978882,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,0,speech,0,-0.0,1.0,1.0,0.904,1.0,0.9530944693478784,2,1750,875,26299,per_session_robust_mad_cf,5.62730860710144,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,0,speech,1,-0.0,1.0,1.0,0.9245714285714286,1.0,0.9720907390572918,2,1750,875,26299,per_session_robust_mad_cf,5.706699132919312,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,0,volume,0,-0.0,1.0,1.0,0.8662857142857143,1.0,0.9410781271224518,2,1750,875,26299,per_session_robust_mad_cf,4.333409309387207,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,0,volume,1,-0.0,1.0,1.0,0.7474285714285714,1.0,0.8336624766203777,2,1750,875,26299,per_session_robust_mad_cf,5.361800670623779,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,0,delta_volume,0,-0.0,1.0,1.0,0.7657142857142857,1.0,0.8319697397155783,2,1750,875,26299,per_session_robust_mad_cf,7.516209125518799,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,0,delta_volume,1,-0.0,1.0,1.0,0.768,1.0,0.8414835480601444,2,1750,875,26299,per_session_robust_mad_cf,7.26870059967041,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,0,pitch,0,-0.0,1.0,1.0,0.6148571428571429,1.0,0.656682653626323,2,1750,875,26299,per_session_robust_mad_cf,6.813178539276123,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,0,pitch,1,-0.0,1.0,1.0,0.632,1.0,0.6768492105785608,2,1750,875,26299,per_session_robust_mad_cf,5.536574840545654,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,0,word_index,0,-0.0,1.0,1.0,0.696652719665272,1.0,0.7696643966317116,2,955,478,26299,per_session_robust_mad_cf,4.065524101257324,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,0,word_index,1,-0.0,1.0,1.0,0.7071129707112971,1.0,0.7752840461476516,2,955,478,26299,per_session_robust_mad_cf,3.937333106994629,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,0,word_gap,0,-0.0,1.0,1.0,0.6429567642956764,1.0,0.692963072470083,2,1433,717,26299,per_session_robust_mad_cf,5.693125486373901,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,0,word_gap,1,-0.0,1.0,1.0,0.6317991631799164,1.0,0.6892905494779104,2,1433,717,26299,per_session_robust_mad_cf,3.8147268295288086,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,0,gpt2_surprisal,0,-0.0,1.0,1.0,0.5988571428571429,1.0,0.6485115409130331,2,1750,875,26299,per_session_robust_mad_cf,6.5216944217681885,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,0,gpt2_surprisal,1,-0.0,1.0,1.0,0.5782857142857143,1.0,0.6056967911141762,2,1750,875,26299,per_session_robust_mad_cf,7.594793558120727,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,0,word_head_pos,0,-0.0,1.0,1.0,0.5794285714285714,1.0,0.6280837591298079,2,1750,875,26299,per_session_robust_mad_cf,4.847745180130005,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,0,word_head_pos,1,-0.0,1.0,1.0,0.5942857142857143,1.0,0.6102368786767396,2,1750,875,26299,per_session_robust_mad_cf,5.02623462677002,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,0,word_part_speech,0,-0.0,1.0,1.0,0.56,1.0,0.5937859863584021,2,850,425,26299,per_session_robust_mad_cf,4.215272665023804,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,0,word_part_speech,1,-0.0,1.0,1.0,0.5505882352941176,1.0,0.5697138807688901,2,850,425,26299,per_session_robust_mad_cf,3.9098968505859375,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,0,word_length,0,-0.0,1.0,1.0,0.616,1.0,0.667330177737375,2,1750,875,26299,per_session_robust_mad_cf,5.962904453277588,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,0,word_length,1,-0.0,1.0,1.0,0.6708571428571428,1.0,0.7315287922008715,2,1750,875,26299,per_session_robust_mad_cf,5.8629796504974365,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,0,global_flow,0,-0.0,1.0,1.0,0.6274285714285714,1.0,0.6672988307576566,2,1750,875,26299,per_session_robust_mad_cf,5.759984254837036,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,0,global_flow,1,-0.0,1.0,1.0,0.5828571428571429,1.0,0.620325381649478,2,1750,875,26299,per_session_robust_mad_cf,6.29741358757019,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,0,local_flow,0,-0.0,1.0,1.0,0.5748571428571428,1.0,0.6159368044888874,2,1750,875,26299,per_session_robust_mad_cf,4.834629058837891,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,0,local_flow,1,-0.0,1.0,1.0,0.624,1.0,0.6584328599939395,2,1750,875,26299,per_session_robust_mad_cf,5.888613939285278,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,0,frame_brightness,0,-0.0,1.0,1.0,0.536,1.0,0.5449829158960534,2,1750,875,26299,per_session_robust_mad_cf,5.245304346084595,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,0,frame_brightness,1,-0.0,1.0,1.0,0.4982857142857143,1.0,0.4841710813663104,2,1750,875,26299,per_session_robust_mad_cf,7.4274513721466064,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,0,face_num,0,-0.0,1.0,1.0,0.5451428571428572,1.0,0.5645839210892031,2,1750,875,26299,per_session_robust_mad_cf,7.53412127494812,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,0,face_num,1,-0.0,1.0,1.0,0.5234285714285715,1.0,0.5357825773486724,2,1750,875,26299,per_session_robust_mad_cf,7.973434686660767,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,4,onset,0,-0.0,1.0,1.0,0.7633689839572193,1.0,0.8305570648288485,2,1496,748,26299,per_session_robust_mad_cf,3.904271125793457,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,4,onset,1,-0.0,1.0,1.0,0.8649732620320856,1.0,0.9163062283737023,2,1496,748,26299,per_session_robust_mad_cf,3.5077908039093018,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,4,speech,0,-0.0,1.0,1.0,0.7817142857142857,1.0,0.8443922865531905,2,1750,875,26299,per_session_robust_mad_cf,4.445249080657959,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,4,speech,1,-0.0,1.0,1.0,0.8822857142857143,1.0,0.9285915802012475,2,1750,875,26299,per_session_robust_mad_cf,3.8967173099517822,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,4,volume,0,-0.0,1.0,1.0,0.7165714285714285,1.0,0.7847063310450038,2,1750,875,26299,per_session_robust_mad_cf,4.057500839233398,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,4,volume,1,-0.0,1.0,1.0,0.8022857142857143,1.0,0.8757288172784552,2,1750,875,26299,per_session_robust_mad_cf,3.801979541778565,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,4,delta_volume,0,-0.0,1.0,1.0,0.7485714285714286,1.0,0.8168448220014002,2,1750,875,26299,per_session_robust_mad_cf,4.444319486618042,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,4,delta_volume,1,-0.0,1.0,1.0,0.6925714285714286,1.0,0.7678860641777164,2,1750,875,26299,per_session_robust_mad_cf,3.825385093688965,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,4,pitch,0,-0.0,1.0,1.0,0.5714285714285714,1.0,0.5989571904746978,2,1750,875,26299,per_session_robust_mad_cf,4.776116847991943,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,4,pitch,1,-0.0,1.0,1.0,0.6594285714285715,1.0,0.6954588675381126,2,1750,875,26299,per_session_robust_mad_cf,5.300524950027466,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,4,word_index,0,-0.0,1.0,1.0,0.7030075187969925,1.0,0.7774040364068067,2,1064,532,26299,per_session_robust_mad_cf,3.3189172744750977,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,4,word_index,1,-0.0,1.0,1.0,0.7706766917293233,1.0,0.8287530386115665,2,1064,532,26299,per_session_robust_mad_cf,3.545340776443481,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,4,word_gap,0,-0.0,1.0,1.0,0.5570890840652447,1.0,0.576850417501039,2,1593,797,26299,per_session_robust_mad_cf,4.760634899139404,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,4,word_gap,1,-0.0,1.0,1.0,0.5759096612296111,1.0,0.6159147869674186,2,1593,797,26299,per_session_robust_mad_cf,4.192400217056274,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,4,gpt2_surprisal,0,-0.0,1.0,1.0,0.6217142857142857,1.0,0.6525291788136213,2,1750,875,26299,per_session_robust_mad_cf,4.464124202728272,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,4,gpt2_surprisal,1,-0.0,1.0,1.0,0.6125714285714285,1.0,0.6597180861623982,2,1750,875,26299,per_session_robust_mad_cf,5.1272947788238525,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,4,word_head_pos,0,-0.0,1.0,1.0,0.5588571428571428,1.0,0.5985444552417374,2,1750,875,26299,per_session_robust_mad_cf,4.900147438049316,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,4,word_head_pos,1,-0.0,1.0,1.0,0.5851428571428572,1.0,0.6245062850694336,2,1750,875,26299,per_session_robust_mad_cf,3.764825582504273,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,4,word_part_speech,0,-0.0,1.0,1.0,0.6393129770992366,1.0,0.6721927626595186,2,1048,524,26299,per_session_robust_mad_cf,3.799900531768799,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,4,word_part_speech,1,-0.0,1.0,1.0,0.6221374045801527,1.0,0.6459996503700252,2,1048,524,26299,per_session_robust_mad_cf,2.990370035171509,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,4,word_length,0,-0.0,1.0,1.0,0.6422857142857142,1.0,0.6742003907923473,2,1750,875,26299,per_session_robust_mad_cf,4.577152967453003,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,4,word_length,1,-0.0,1.0,1.0,0.6377142857142857,1.0,0.680217704774145,2,1750,875,26299,per_session_robust_mad_cf,3.2935190200805664,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,4,global_flow,0,-0.0,1.0,1.0,0.5725714285714286,1.0,0.6201164017846881,2,1750,875,26299,per_session_robust_mad_cf,3.531665563583374,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,4,global_flow,1,-0.0,1.0,1.0,0.6662857142857143,1.0,0.7355255321149807,2,1750,875,26299,per_session_robust_mad_cf,5.346015453338623,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,4,local_flow,0,-0.0,1.0,1.0,0.6011428571428571,1.0,0.6226816296249855,2,1750,875,26299,per_session_robust_mad_cf,5.315510034561157,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,4,local_flow,1,-0.0,1.0,1.0,0.6514285714285715,1.0,0.713410237923576,2,1750,875,26299,per_session_robust_mad_cf,3.4672346115112305,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,4,frame_brightness,0,-0.0,1.0,1.0,0.4811428571428571,1.0,0.4612603575645486,2,1750,875,26299,per_session_robust_mad_cf,4.9069647789001465,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,4,frame_brightness,1,-0.0,1.0,1.0,0.5817142857142857,1.0,0.6094832450393404,2,1750,875,26299,per_session_robust_mad_cf,3.851691246032715,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,4,face_num,0,-0.0,1.0,1.0,0.5325714285714286,1.0,0.5464823464259219,2,1750,875,26299,per_session_robust_mad_cf,3.486802816390991,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
2,4,face_num,1,-0.0,1.0,1.0,0.5074285714285715,1.0,0.5267637900588278,2,1750,875,26299,per_session_robust_mad_cf,3.247931241989136,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
3,0,onset,0,-0.0,1.0,1.0,0.8582857142857143,1.0,0.9323688912573274,2,1750,875,24089,per_session_robust_mad_cf,5.2690510749816895,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
3,0,onset,1,-0.0,1.0,1.0,0.8891428571428571,1.0,0.9213034074166954,2,1750,875,24089,per_session_robust_mad_cf,4.878474950790405,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
3,0,speech,0,-0.0,1.0,1.0,0.8582857142857143,1.0,0.9262405567223598,2,1750,875,24089,per_session_robust_mad_cf,6.760923624038696,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
3,0,speech,1,-0.0,1.0,1.0,0.8902857142857142,1.0,0.9260785973271476,2,1750,875,24089,per_session_robust_mad_cf,6.561854362487793,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
3,0,volume,0,-0.0,1.0,1.0,0.8045714285714286,1.0,0.8739590190485147,2,1750,875,24089,per_session_robust_mad_cf,6.106088876724243,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
3,0,volume,1,-0.0,1.0,1.0,0.7737142857142857,1.0,0.8483224141353981,2,1750,875,24089,per_session_robust_mad_cf,7.149692058563232,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
3,0,delta_volume,0,-0.0,1.0,1.0,0.672,1.0,0.7545740467905917,2,1750,875,24089,per_session_robust_mad_cf,6.030916690826416,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
3,0,delta_volume,1,-0.0,1.0,1.0,0.6685714285714286,1.0,0.743127174696718,2,1750,875,24089,per_session_robust_mad_cf,4.688223838806152,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
3,0,pitch,0,-0.0,1.0,1.0,0.5565714285714286,1.0,0.571392746308893,2,1750,875,24089,per_session_robust_mad_cf,5.130353927612305,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
3,0,pitch,1,-0.0,1.0,1.0,0.5497142857142857,1.0,0.5471615309864895,2,1750,875,24089,per_session_robust_mad_cf,4.534457206726074,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
3,0,word_index,0,-0.0,1.0,1.0,0.7431318681318682,1.0,0.8152095157589663,2,1455,728,24089,per_session_robust_mad_cf,6.26665186882019,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
3,0,word_index,1,-0.0,1.0,1.0,0.7197802197802198,1.0,0.7831481705108079,2,1455,728,24089,per_session_robust_mad_cf,4.960764646530151,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
3,0,word_gap,0,-0.0,1.0,1.0,0.6285714285714286,1.0,0.6869011420749611,2,1750,875,24089,per_session_robust_mad_cf,5.843258380889893,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
3,0,word_gap,1,-0.0,1.0,1.0,0.6297142857142857,1.0,0.67309279750896,2,1750,875,24089,per_session_robust_mad_cf,6.300244092941284,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
3,0,gpt2_surprisal,0,-0.0,1.0,1.0,0.6171428571428571,1.0,0.6617242928643825,2,1750,875,24089,per_session_robust_mad_cf,6.781930685043335,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
3,0,gpt2_surprisal,1,-0.0,1.0,1.0,0.6022857142857143,1.0,0.6510297482837528,2,1750,875,24089,per_session_robust_mad_cf,5.583907842636108,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
3,0,word_head_pos,0,-0.0,1.0,1.0,0.5737142857142857,1.0,0.6116265947775932,2,1750,875,24089,per_session_robust_mad_cf,7.01849627494812,2,within,shaft_car,multi_stft,4.0,256.0,0.5,0.5
